12938	1.896955
7663	3.376841
9637	7.305340
18360	9.159036
8449	16.764566
10788	28.484324
19010	28.725825
21508	29.728175
12797	31.064821
12871	37.840524
18426	36.546632
22516	47.015938
8071	53.453278
10030	56.844450
11528	57.146308
9182	59.010085
12876	59.315341
15104	60.865373
16885	62.179726
19388	80.215023
8779	81.792891
18422	82.020821
16551	83.935735
10436	84.064730
12262	85.885116
11233	93.024859
15384	93.303144
17218	106.448750
18443	108.365055
16745	113.189125
10663	113.375944
8222	119.212374
16546	123.825356
8197	124.908814
11740	125.308734
17295	126.790935
11721	134.466498
21348	137.799190
20797	142.886781
15986	148.019422
16126	147.596143
22908	174.755275
12916	176.451438
7256	176.883464
7627	184.598046
11889	207.244380
9687	210.427492
14078	212.268342
16248	214.888744
10109	218.515242
9231	225.565957
21899	234.039487
8291	242.232350
18259	245.653194
16892	254.258127
12926	258.812494
21098	262.766203
15054	268.269590
8728	280.009326
10700	283.341115
14213	284.433856
7253	295.737535
21406	301.597880
15320	304.468313
21262	311.064675
10830	313.774121
7382	327.298520
21717	328.367893
8451	339.283879
7623	352.937204
13902	359.396025
7171	372.077887
17949	378.553667
18161	387.185405
8878	401.595873
12961	425.647603
7350	440.930790
16552	444.620444
18660	445.593853
16529	447.037691
8790	450.251357
13503	467.045774
9460	474.463714
8852	482.063970
12534	483.473200
13043	484.127533
8621	488.822940
12132	511.627813
10158	523.339596
10732	550.776695
21647	562.243583
7178	563.163624
13625	567.215373
15378	569.314254
13268	584.817177
15330	585.058836
14724	585.189126
18951	616.084841
17718	622.199543
17990	625.572109
8326	626.329594
13031	626.947665
20605	668.590128
7898	669.601208
19108	675.943238
21149	677.715362
7284	684.826047
7263	694.051068
12865	707.566970
18437	709.082016
8236	718.870167
20350	735.542005
22520	737.454740
8440	742.223370
14738	748.672755
7267	756.616290
13395	757.363384
8442	762.159321
17311	762.665063
15869	766.470769
14444	783.082782
22464	786.869865
8062	792.726018
9089	796.682404
8241	808.103870
18182	811.540689
12512	820.700373
8082	821.778813
12131	829.337118
10994	840.812535
19233	848.343420
22372	854.220416
15015	856.411568
7567	860.462661
7823	863.770030
8667	864.605915
11898	871.459845
17137	878.366554
7964	882.563477
17592	894.263793
21115	896.341516
11173	898.339770
16457	900.278470
19531	904.909272
7451	907.505966
17732	907.588252
18994	917.909238
10946	921.954154
14536	942.327691
9016	953.893416
16355	958.915625
7916	962.527195
9508	964.532548
9802	965.164502
8348	987.529443
12831	988.503826
14056	1007.388495
9320	1009.794405
15450	1011.953619
8654	1014.403474
7782	1029.949821
10230	1031.347899
9763	1032.079677
7822	1034.746359
15884	1043.530978
10347	1046.901497
15660	1057.891768
10533	1070.419486
22075	1073.109876
12101	1073.285496
8631	1074.336977
8219	1078.748006
8543	1079.175985
11218	1080.249716
13662	1080.413994
9409	1097.833195
17692	1122.506213
16470	1125.987532
7215	1155.082369
18798	1162.435262
9178	1165.685453
16825	1169.777062
9783	1170.932069
11937	1182.124612
9431	1183.298484
19770	1183.489064
18260	1184.369296
10655	1184.544550
11586	1184.945234
8818	1191.078350
8577	1194.385621
11614	1207.792855
16642	1209.113021
20002	1209.201513
16510	1211.699792
9082	1213.477329
8516	1227.434084
21405	1244.705065
18729	1247.831938
8187	1258.462287
7961	1258.723702
15228	1267.849697
8024	1271.556269
15414	1275.788057
8366	1287.415593
7555	1296.303849
15097	1297.304203
12650	1302.486199
9675	1306.013221
16295	1320.381927
14155	1334.728713
14249	1346.534216
12943	1351.472195
8595	1352.718619
17085	1354.073975
14876	1359.490021
8241	1366.756348
14443	1386.602994
8304	1395.228574
22274	1408.695925
10314	1409.024156
22939	1416.168063
9905	1437.015750
7502	1448.272627
8468	1448.411467
7668	1461.950130
12854	1471.160689
8669	1476.226692
9315	1497.650742
20992	1502.095266
12932	1506.766407
9204	1507.192308
9386	1509.192657
19016	1512.557132
16513	1513.850053
9537	1519.448005
13981	1539.085982
15310	1540.840072
17126	1550.820794
16389	1553.660839
11255	1555.193825
7407	1569.548884
9029	1574.968980
7882	1578.866696
16419	1584.644169
7721	1586.272004
17164	1588.890956
12439	1588.944400
8323	1604.486348
18543	1607.986769
9775	1615.207277
9009	1618.662327
10694	1622.674565
10750	1626.919024
15443	1628.977941
7291	1629.130202
18317	1641.749846
15170	1643.164319
9269	1672.653262
19088	1672.929961
18971	1678.768248
8070	1702.776361
10359	1712.354512
9343	1713.511054
8915	1715.985267
8741	1717.044596
7817	1733.628075
8276	1741.086637
18892	1741.503258
11169	1743.965327
16250	1745.415686
16300	1771.322733
23012	1774.964951
13609	1775.134729
15959	1787.121491
8065	1793.274159
16080	1795.165282
9259	0.810806
12100	2.145011
17357	2.624961
9443	2.883159
10446	4.479338
10355	5.558919
10640	12.150358
13742	13.315902
8102	21.189645
12434	27.225683
9932	28.108818
21194	31.478722
14817	38.725609
11022	40.224953
18574	43.290649
17723	44.352584
8283	45.712084
18483	49.082608
20327	63.813291
11754	69.590741
22276	71.425752
20397	76.015891
15490	80.722652
13128	82.885954
10048	83.915132
22642	92.408916
15032	93.950164
18453	100.731770
16038	102.726213
8455	104.247215
15064	105.800081
17742	107.600023
12904	109.956226
8315	111.017373
19659	115.191710
9441	120.389364
11718	119.304764
8575	126.675805
18519	132.095141
