54	74	11120	354.909337997
73	29	25777	356.507348061
26	52	25803	357.796422005
17	60	25829	359.264068127
56	16	11134	359.882557154
5	64	25857	360.97270298
72	31	25872	361.55548811
50	27	25889	362.384989977
65	29	25915	364.249428034
61	2	25921	365.026775122
71	22	25935	365.874448061
19	61	25941	366.116524935
14	71	25950	366.820584059
76	4	25958	367.22220397
64	2	11161	367.44294095
46	74	25991	368.619498014
75	40	25992	368.843217134
25	64	25998	369.202425003
33	3	11168	369.741313934
54	31	11170	370.049567938
54	22	11174	370.613151073
63	40	26089	374.574512959
23	41	26092	374.771976948
80	23	26109	375.680813074
32	79	26114	375.954128027
4	36	26119	376.294449091
37	64	26167	379.179368973
24	6	26173	379.578685045
38	69	26180	380.246572018
48	12	26192	380.721310139
39	44	26198	381.177978992
8	62	11220	384.278180122
4	49	26268	384.794135094
57	2	26271	384.955361128
61	27	26276	385.37370801
6	78	26308	387.632930994
39	76	26312	387.934558153
58	72	11224	388.011229038
75	44	26350	390.083646059
36	78	26359	390.850084066
12	54	26368	391.45512104
47	37	26370	391.513878107
79	7	26371	391.58335495
7	22	26375	391.899956942
60	69	26376	391.911062956
66	24	26383	392.148216009
51	36	26465	396.991662025
50	32	26470	397.154526949
39	62	26473	397.300266027
21	44	26522	400.123510122
5	46	26524	400.176797152
31	41	26544	401.456619978
80	53	26548	401.697519064
69	9	26551	402.09678793
62	48	26552	402.197446108
15	49	26567	402.643767118
73	38	11265	402.858386993
42	79	26571	402.997870922
42	26	26572	403.267775059
71	35	26585	403.772606134
4	60	26630	406.758131027
65	26	26664	409.49613905
49	36	26667	409.594974995
43	29	26674	409.849012136
40	13	30465	409.853979111
11	70	26731	413.529720068
42	67	26737	413.795990944
29	75	26743	414.179975033
69	26	26748	414.488350153
45	12	26756	414.856539965
14	44	11303	415.122575045
68	22	26762	415.306359053
65	13	11307	417.642760992
4	41	26825	418.697317123
60	35	26861	420.527212143
76	9	26885	421.970464945
45	16	26907	423.250224113
32	77	26924	424.308026075
26	61	26928	424.458842993
21	4	30480	424.572721004
63	7	11332	426.970427036
4	68	26997	429.828006029
20	76	26999	429.893085003
75	52	27011	430.328813076
74	50	27033	431.435796022
42	1	27039	431.720914125
57	65	27044	431.998127937
20	45	27046	432.317965031
44	29	27076	433.978006124
67	24	27089	434.920747042
54	24	27090	434.999057055
44	72	27121	436.487024069
68	56	27128	436.776648998
78	32	27129	436.833312035
55	6	11362	438.337728024
71	48	27162	438.628926992
49	29	27180	439.65655303
80	26	27185	440.34780407
31	56	27207	441.731162071
41	27	27233	442.962592125
34	42	27245	443.88824296
2	22	27266	445.442553043
32	4	27276	446.28706193
44	29	27316	448.82080698
77	8	27336	450.248583078
77	1	30506	450.268486977
40	80	27342	450.842671156
47	80	11398	451.393309116
39	46	27363	451.991124153
40	11	27376	452.908391953
14	68	27380	453.031095028
66	3	27456	457.499575138
3	66	27476	458.536001921
5	43	30514	458.586409092
25	51	11419	458.605955124
65	23	27485	459.19113493
15	47	27506	460.328469992
10	68	27520	461.202924013
7	50	27524	461.336440086
45	39	27535	462.034635067
36	64	27536	462.133198977
43	17	27537	462.311239958
10	25	27598	465.965276003
22	13	11436	465.998528004
6	34	27637	468.681133986
62	19	11447	468.770828009
34	50	27642	469.156765938
7	75	11462	471.923923016
38	67	27694	472.002994061
45	66	27710	473.211183071
11	40	11469	474.238294125
59	67	27761	476.276628971
62	16	27762	476.734511137
69	30	27772	477.249614954
11	55	27784	477.916907072
75	54	11487	479.218307972
6	79	27805	479.603209972
78	52	27866	482.917263031
11	38	11497	482.970685959
55	73	27933	487.268921137
43	1	27946	488.395533085
48	62	27958	488.811243057
29	15	27960	489.091244936
60	34	27986	490.345236063
43	10	28023	492.48962307
36	64	28024	492.56954813
3	34	28063	494.944730043
23	50	28107	497.458461046
52	36	30549	497.492356062
18	80	28115	498.062413931
27	6	28118	498.296839952
29	75	28142	499.511584997
74	38	28161	500.203283072
58	35	28184	501.265332937
76	15	28186	501.482872009
45	10	28199	502.356009007
14	39	28215	503.431951046
18	67	28231	504.003139973
47	35	11566	504.971377134
8	55	28247	505.07825613
44	19	28258	506.448740959
31	19	28263	506.651119947
32	63	28297	508.341228008
7	80	28310	509.211373091
26	56	30565	509.222677946
35	13	28323	510.040091991
7	27	30567	510.387511015
49	71	30568	510.456509113
49	75	28329	510.6626091
4	39	28349	511.905461073
78	16	28370	513.320479155
66	11	28416	516.124521017
57	78	11602	516.393116951
18	66	11608	516.978718042
69	28	28443	517.436319113
42	9	28472	519.093096018
1	73	28503	520.546137094
8	56	28514	521.324937105
68	32	28529	522.122447968
73	32	28532	522.186787128
12	47	28564	523.86105895
24	17	28582	524.596441984
44	8	11640	525.132945061
65	57	28596	525.515483141
56	3	28602	526.020628929
70	26	28634	528.158065081
8	44	28657	529.34209609
6	67	28679	530.639644146
68	17	28683	530.860084057
33	3	28692	531.398307085
14	31	11663	533.658982992
72	55	28776	536.822834015
53	3	28786	537.425717115
69	10	28794	537.707085133
24	73	28796	537.927911043
28	11	28806	538.643712997
42	72	28813	538.953312159
60	36	28844	540.809630156
69	14	28846	540.993085146
44	64	28855	541.605265141
68	57	28856	541.707348108
15	29	11697	543.374488115
48	12	28907	544.693261147
72	49	28923	545.771914959
19	24	28971	548.161406994
53	39	30606	548.178525925
11	62	28976	548.987424135
31	57	29049	552.77678895
52	62	29051	552.980086088
67	17	11724	553.10345006
31	69	30611	553.12522006
72	30	29137	557.799015999
56	73	29141	558.035660982
75	28	29150	558.401896
78	33	29157	558.939080954
26	62	29216	562.548357964
53	6	29235	563.536517143
20	70	29237	563.656362057
50	75	29245	563.887736082
80	59	29302	566.99802804
72	46	11765	568.423015118
41	13	29340	569.778392076
15	32	29353	570.288505077
52	33	29404	572.678333998
40	73	29407	572.844660997
52	28	29424	573.683563948
64	32	29430	573.88231802
28	65	30628	573.904753923
29	75	29433	574.081027031
47	72	29445	574.484022141
53	37	29489	577.535988092
14	69	29490	577.677341938
39	14	30633	577.695217133
50	61	11798	578.95518899
25	5	29581	582.37135601
72	40	29609	583.997082949
71	38	11818	584.141777039
46	71	29611	584.219382048
75	12	29624	585.122486115
33	67	29632	585.707370043
67	12	30641	585.713793993
58	5	29646	586.268795967
47	74	29652	586.916495085
3	55	29679	588.353999138
39	76	29687	588.771288157
25	7	29699	589.461905003
6	32	29707	589.831805944
74	51	29720	590.282043934
72	20	29732	590.952950001
61	17	29738	591.294476032
26	77	29747	591.582098961
22	41	29760	592.237645149
47	23	29780	593.195498943
40	44	29819	595.619235039
60	14	29847	597.309122086
66	36	29878	599.071669102
3	51	29900	600.673052073
39	60	29903	601.003329992
49	8	29936	603.184169054
21	72	29937	603.24070406
42	77	29970	605.666774035
36	2	29982	606.716927052
50	31	11886	606.882632971
78	56	29990	607.311126947
6	23	20028	609.782949924
67	33	20037	610.345304012
17	43	20040	610.466993093
56	3	20050	610.998327017
72	58	20074	612.897872925
66	44	20078	613.120814085
54	64	20081	613.217030048
21	70	20084	613.394488096
4	54	20106	614.882544041
17	69	20126	615.796462059
69	41	20127	615.895213127
38	48	20128	615.90928793
22	5	20149	616.742097139
27	62	20162	617.737995148
37	72	20164	617.818941116
51	10	20166	617.91920495
24	65	11919	618.708402157
67	60	20194	619.688625097
55	75	20197	619.817418098
58	4	20198	620.010281086
52	63	20234	621.81822896
25	12	20261	624.057202101
43	14	20263	624.197152138
51	80	11935	624.833716154
7	39	20278	625.221132994
52	78	20283	625.571320057
74	56	20286	625.642271996
50	38	20304	626.988899946
58	32	20313	627.468634129
71	26	20315	627.510810137
59	5	20318	627.704743147
29	77	20328	628.176362991
45	32	20337	628.606081009
57	66	11944	628.691061974
35	45	20338	628.826666117
15	32	20345	629.331448078
76	54	11947	630.165344954
72	52	11953	631.094149113
39	73	11956	631.674375057
63	12	20397	633.453557968
56	20	20420	635.436213017
5	39	20434	636.038743019
50	29	11969	636.073589087
5	48	20453	637.196521044
36	65	20468	638.240245104
17	63	20477	638.895570993
63	15	20531	641.972121
47	63	20548	643.132036924
9	33	20571	644.336771011
58	76	11993	644.532222986
73	34	20577	645.060531139
71	5	11996	645.22412014
42	4	20583	645.425502062
55	24	20586	645.806327105
57	26	20594	646.048933029
44	11	20599	646.445304155
36	62	20603	646.713423967
16	66	20614	647.278989077
69	54	20637	648.817183018
39	4	20678	651.00851512
64	60	20685	651.689425945
8	21	20698	652.330589056
61	13	20723	653.820002079
13	73	20727	654.064079046
49	27	20748	655.804779053
37	58	20815	659.49187994
33	5	20827	659.927521944
68	40	12050	661.635299921
22	3	20904	664.25171113
23	73	20933	666.258547068
30	74	20936	666.466927052
80	6	20941	666.762980938
53	24	20973	668.638338089
41	10	20978	668.881385088
42	70	20981	669.168962955
73	49	12079	670.483736992
53	1	21022	671.470097065
38	67	12087	673.218775988
10	56	21072	674.742959976
16	27	21108	676.643167973
16	22	21134	678.080064058
12	76	12104	678.809792042
29	73	21152	679.407891989
21	67	21174	680.765290022
34	2	21180	680.96378994
47	63	21201	682.213571072
26	1	21205	682.41622901
39	2	21213	682.671659946
71	52	21221	683.252179146
9	27	12124	683.795424938
73	5	21237	684.817137003
20	23	21239	685.057835102
14	68	21251	685.825649977
36	65	21313	689.108159065
59	13	21315	689.280612946
72	53	21322	690.170011044
13	34	21328	690.380427122
68	58	21332	690.720149994
43	29	21364	692.493539095
11	39	21390	694.167904139
32	55	21393	694.486387014
42	66	21476	698.921061993
74	45	21486	699.49971509
60	76	21495	700.369385958
26	1	21532	702.952213049
37	18	21558	704.196197987
20	22	12187	704.303079128
67	3	12197	707.702229023
66	49	21631	708.686576128
24	80	21637	709.354885101
22	6	21653	710.201950073
55	5	21659	710.389393091
50	38	21677	711.374294043
12	31	21684	711.776209116
14	29	21702	712.643476963
51	64	30780	712.671911001
34	62	12220	714.019421101
46	76	21743	715.010292053
17	55	21767	716.530022144
15	29	21778	717.395678043
56	11	21806	719.321813107
21	6	21814	719.564413071
19	59	12236	720.072955132
32	7	21826	720.491349936
26	16	21828	720.540373087
52	70	30790	720.594200134
39	13	30791	720.609782934
60	10	21829	720.694903135
16	64	12244	722.262109041
14	50	21873	723.464300156
8	48	21903	725.46254611
40	6	12258	725.638808012
32	43	30797	725.676463127
38	47	21911	726.611711979
62	56	21916	727.020148993
29	14	21924	727.795371056
15	63	12263	728.122080088
21	18	21943	729.077832937
76	16	21971	730.413686037
36	67	21979	730.724480152
59	64	12270	731.050743103
4	41	12274	731.842988968
52	78	22001	732.316484928
33	3	22008	732.803656101
23	17	22013	733.040183067
56	68	22019	733.282681942
37	77	22026	733.870808125
55	63	22033	734.194231033
47	8	22037	734.388116121
43	2	22047	734.673462152
4	76	12287	736.672003031
66	32	22094	737.267629147
50	1	12292	737.482838154
12	49	22095	737.746058941
19	72	22101	737.998216152
5	56	30820	738.179330111
78	49	22116	738.957993984
41	19	12299	739.856905937
29	14	22136	740.27511096
4	72	22175	743.016812086
64	34	12309	743.033452988
6	24	22190	743.779405117
66	32	22229	746.04984498
39	12	12317	746.461472988
74	11	22248	747.267373085
37	55	22253	747.40555501
16	78	22276	749.084005117
53	26	22279	749.471091986
77	4	22332	753.404000998
42	18	22373	755.35965395
80	53	22395	756.478595972
47	11	22428	758.334821939
2	78	22455	760.27451396
37	67	22457	760.475198984
57	37	22465	760.792346001
79	57	22522	764.206393957
38	46	22526	764.367949963
59	3	22540	765.242727041
31	51	30843	765.284667015
64	17	22547	765.734673977
53	27	22556	766.158203125
71	21	22563	766.830173016
9	50	30847	766.831954956
46	67	22564	766.93631196
31	46	12381	768.824602127
48	15	12383	769.095494032
19	51	22674	772.392410994
64	19	12393	772.632343054
59	39	22716	774.70807004
18	74	22721	775.067703962
40	3	22730	775.347346067
57	13	22738	775.912270069
64	40	12421	780.509180069
66	51	22821	780.782531023
5	53	12428	782.154536009
33	54	22853	782.525504112
57	40	12431	782.671036005
19	74	22872	783.575798035
19	51	22878	783.807060957
22	19	22889	784.533805132
47	33	12440	785.641292095
80	3	22948	788.197231054
74	3	22967	789.288339138
72	38	22974	789.684898138
43	11	23002	791.383630991
34	3	23009	791.778283119
22	42	12458	792.877162933
3	78	23086	795.736654997
78	8	23088	795.874000072
51	6	23099	796.980587006
27	45	12481	797.102816105
32	42	23172	801.231368065
26	18	30877	801.342220068
66	49	23193	802.548413038
24	19	23213	803.60331893
69	32	23254	806.312597036
31	4	23256	806.602187157
64	44	23285	808.408942938
42	2	23291	808.628806114
1	33	23301	809.73180604
74	52	23302	809.758160114
51	7	23307	810.054742098
53	68	23321	811.000550985
22	15	23331	811.386492968
74	15	30889	811.438287973
65	24	23336	811.635239124
44	1	12536	811.804916143
56	69	23346	812.203518152
25	57	23368	813.375945091
48	68	23375	813.756345034
40	44	23380	813.863577127
74	52	23387	814.374789953
17	47	23389	814.50542593
37	78	12543	815.963407993
2	80	23415	816.544260979
38	60	12547	816.957910061
31	46	23450	819.059659004
12	60	23464	819.984631062
18	60	23468	820.243296146
41	68	23494	821.966067076
63	34	23501	822.202620029
73	37	23503	822.319724083
50	21	12557	822.638880968
2	45	23512	822.695833921
80	27	30909	822.718245983
68	20	23529	823.676537991
44	65	23544	824.456507921
7	57	30912	824.494817019
35	79	12565	824.744778156
31	80	23559	825.068866014
7	43	30915	825.088484049
78	22	23571	825.870743036
9	76	23574	825.958508968
72	30	30918	826.014785051
1	70	23602	827.675035954
16	29	23618	828.930124044
71	30	23640	830.090605021
19	68	23656	830.799876928
35	61	23666	831.530250072
34	4	23668	831.844385147
2	34	23670	831.871808052
12	63	23680	832.680901051
80	37	23692	833.495077133
31	68	23694	833.63393712
38	59	23702	833.915809155
10	60	23714	834.707085133
34	4	23734	836.397518158
28	67	30932	836.505430937
21	69	23788	839.874271154
57	73	23828	842.216424942
3	65	23833	842.318993092
50	70	23834	842.418833971
45	21	12628	843.796190977
31	6	23861	844.169681072
71	47	23873	845.104558945
78	4	23885	845.978408098
80	24	23912	847.942016125
56	15	23915	848.225084066
46	24	12649	849.498168945
26	80	23946	849.680624008
52	3	23947	849.700495958
33	78	23951	850.11157012
51	27	23955	850.560286999
37	20	23980	852.214421988
11	60	24017	854.164415121
68	11	30950	854.209496021
45	20	24030	855.143434048
65	53	24059	856.877872944
23	58	24075	857.903198957
26	61	24091	858.864119053
37	2	12690	860.072945118
60	34	24124	861.111264944
33	78	24202	867.081321955
19	31	24220	867.979179144
18	37	12713	870.323806047
75	50	24281	871.645933151
38	48	24345	875.877328157
35	55	24354	876.68523097
50	79	24374	877.655506134
25	4	24376	877.822685003
43	75	24377	878.041042089
56	37	24397	879.355288982
30	78	24417	880.707363129
7	23	24424	881.25625205
28	57	24455	882.799602985
20	42	24472	883.71330905
6	60	24489	884.629462004
16	73	24516	886.019756079
43	65	24529	886.775960922
61	34	30974	886.83861804
65	33	24531	886.954920053
61	10	24533	887.278620005
67	34	24545	887.905207157
20	65	12773	888.593296051
27	76	24569	889.203402996
46	39	24583	890.272303104
10	42	24611	892.252048969
77	46	30982	892.281664133
69	23	24614	892.756170034
3	23	24711	899.60137105
56	2	24717	899.949162006
37	59	30986	900.154947996
26	2	24748	902.341668129
35	9	24762	903.152873993
42	16	24767	903.439338923
55	11	24773	903.767248154
76	7	24775	904.132552147
13	78	24795	905.649091005
52	5	24802	905.851573944
69	28	30994	905.861098051
71	50	24811	906.165857077
60	13	24815	906.407416105
29	64	24818	906.658715963
22	43	24828	907.19105196
14	36	24835	907.879989147
29	78	24879	910.779556036
75	16	12837	912.284294128
45	29	24911	912.665776014
68	42	12842	913.071684122
41	65	24935	914.710148096
27	2	24938	915.141921997
54	4	24945	915.338217974
4	26	24980	916.751966
46	37	24992	917.408930063
4	34	25009	918.172409058
72	2	25019	918.924448013
78	8	25050	921.164855003
35	18	12866	921.448851109
26	50	12877	924.291566133
62	37	25102	924.651983023
5	51	25117	925.657384157
67	15	25120	925.755136967
41	68	25151	927.466571093
46	25	25155	927.621850967
60	20	25161	927.854395151
28	76	25166	928.20765996
40	56	25188	929.217447996
35	4	25218	931.053745985
76	35	25234	932.287200928
43	75	25235	932.357313156
54	9	25272	934.114493132
64	9	25282	934.92356205
48	67	25309	936.332224131
23	18	25329	937.184118986
26	75	25334	937.779612064
39	57	25342	938.105658054
77	41	25362	939.167094946
23	44	25364	939.381070137
36	71	12915	939.657802105
57	24	31034	939.696787119
80	54	25379	940.191304922
20	35	25387	940.803137064
50	63	25403	941.562271118
51	19	25412	942.513945103
45	39	25430	943.74873209
56	80	25477	946.792889118
71	49	25480	946.946203947
77	46	25484	947.237177134
3	74	25518	949.601824045
23	52	25520	949.954069138
67	30	31045	949.992466927
38	73	25524	950.404418945
32	1	25534	951.049124002
68	35	12950	951.139873028
29	46	25550	951.843353033
54	78	25583	954.309891939
8	34	25586	954.528581142
42	8	12967	955.975170135
11	28	25616	957.051625967
54	73	12986	960.13808012
19	64	25671	960.795356989
42	30	31056	960.831123114
30	44	25686	962.095449924
58	29	25706	962.988350153
12	66	25745	965.378014088
75	60	13014	967.331257105
67	55	25780	967.395414114
35	17	25794	967.985113144
54	72	25803	968.530053139
29	10	25808	968.916849136
41	32	25831	970.165324926
1	43	25833	970.434473038
11	66	25836	970.635195971
68	60	13030	971.046251059
69	41	25862	972.139713049
