58792	96.4259	0.0740	892	5.151620	100.0000
57018	22.1224	0.1157	320	7.338237	100.0000
34640	47.6772	0.4698	2800	11.194987	100.0000
34612	95.6804	0.5853	7000	51.175141	100.0000
36404	67.6739	0.4965	4200	59.869094	100.0000
47270	88.5707	0.0302	334	58.549685	100.0000
34998	35.2423	0.0436	192	77.266308	100.0000
45092	94.7827	0.0473	560	94.712226	100.0000
40330	96.0715	0.0819	984	124.998018	100.0000
39516	96.9853	0.0903	1095	137.242699	100.0000
44466	97.1674	0.1153	1400	150.530313	100.0000
40466	94.2300	0.2377	2800	148.606829	100.0000
51248	88.8211	0.0302	335	176.583266	100.0000
49544	95.9162	0.0867	1039	189.018984	100.0000
38438	53.3368	0.0924	616	233.612666	100.0000
51910	29.8238	0.0410	153	234.174908	100.0000
47332	94.2300	0.2377	2800	250.638115	100.0000
52896	3.3114	0.2972	123	256.446939	100.0000
58982	95.9506	0.0835	1002	261.241454	100.0000
38642	95.7498	0.0899	1076	293.313184	100.0000
59788	30.1534	0.3714	1400	304.542219	100.0000
54872	17.5958	0.1064	234	342.123914	100.0000
52266	92.9170	0.0412	478	353.855055	100.0000
32838	94.2300	0.4754	5600	377.439048	100.0000
44124	92.6536	0.0325	376	402.163604	100.0000
49888	70.4309	0.1590	1400	403.448761	100.0000
36428	78.7869	0.0179	176	406.849386	100.0000
51334	84.5232	0.0226	239	412.436664	100.0000
43106	82.8603	0.0171	177	442.073359	100.0000
50436	34.5713	1.2959	5600	473.937805	100.0000
44570	94.2300	0.2377	2800	545.249210	100.0000
48844	8.7808	0.3380	371	551.678436	100.0000
50464	97.8987	0.1144	1400	584.599585	100.0000
56236	86.4916	0.0253	273	608.355498	100.0000
39268	94.2300	0.2377	2800	622.779484	100.0000
34918	9.9931	0.1369	171	626.173409	100.0000
46254	96.9554	0.1155	1400	688.291984	100.0000
59710	91.5976	0.0449	514	690.146542	100.0000
58738	88.5737	0.0254	281	706.277471	100.0000
52670	53.5790	0.2090	1400	706.369932	100.0000
59444	36.8416	0.3040	1400	723.825364	100.0000
34516	86.6907	0.7752	8400	807.275536	100.0000
50630	12.2446	0.1888	289	848.830680	100.0000
38272	96.5787	0.1028	1241	910.185069	100.0000
47784	96.9941	0.1155	1400	917.290464	100.0000
43730	24.8700	0.3342	1039	919.053266	100.0000
49608	9.4261	0.2249	265	938.111149	100.0000
55608	22.6966	0.2044	580	977.622730	100.0000
59910	88.7476	0.0296	328	1007.059008	100.0000
55472	78.8290	0.0140	138	1051.133129	100.0000
52850	97.3192	0.1138	1384	1066.285668	100.0000
45662	81.1054	0.6905	7000	1103.697391	100.0000
56576	26.7914	0.2834	949	1104.478890	100.0000
42710	95.7255	0.0827	989	1142.078920	100.0000
60296	97.0478	0.1154	1400	1148.947607	100.0000
59802	43.7597	0.5119	2800	1237.044317	100.0000
35040	94.2300	0.4754	5600	1324.730040	100.0000
58442	77.6516	0.0170	165	1326.179028	100.0000
49822	42.2898	1.0594	5600	1357.642049	100.0000
54876	96.6663	0.1061	1282	1365.650124	100.0000
45616	79.6273	0.0142	141	1370.707052	100.0000
35244	74.9469	0.0137	128	1486.804001	100.0000
33200	95.0793	0.0648	770	1512.431684	100.0000
33330	94.2300	0.3566	4200	1519.599433	100.0000
47732	42.3672	0.0595	315	1552.821843	100.0000
40082	67.3638	0.4988	4200	403.038425	100.0000
51210	97.2016	0.2304	2800	1589.205349	100.0000
58966	51.1242	0.0637	407	1604.933090	100.0000
44298	76.9064	0.0138	133	1613.668114	100.0000
45420	65.2764	0.3432	2800	1622.614238	100.0000
38292	88.1565	0.0291	321	1633.685382	100.0000
32770	82.3186	0.0164	169	1641.932398	100.0000
35898	94.2300	0.2377	2800	1680.121571	100.0000
57710	44.1170	1.5232	8400	1730.446300	100.0000
60688	26.3693	0.3113	1026	6.343822	100.0000
35110	94.2300	0.2377	2800	7.250871	100.0000
56932	62.8419	0.5347	4200	9.824057	100.0000
41914	86.8604	0.2579	2800	24.795810	100.0000
39184	95.7801	0.0829	993	30.165895	100.0000
35640	55.8307	0.1648	1150	36.921836	100.0000
41252	87.4985	0.6400	7000	36.633224	100.0000
38176	95.0871	0.0738	877	44.651496	100.0000
43072	97.8876	0.1144	1400	54.836509	100.0000
34102	77.6088	0.0153	148	63.185907	100.0000
41802	94.2300	0.4754	5600	99.161259	100.0000
49482	94.2300	0.2377	2800	117.037468	100.0000
43412	74.1827	0.4529	4200	123.090707	100.0000
54952	84.5117	0.0243	257	127.555918	100.0000
42908	97.1633	0.0972	1180	167.533151	100.0000
54488	39.3732	0.2198	1082	191.294177	100.0000
35988	97.7867	0.1145	1400	199.714000	100.0000
45700	94.2300	0.2377	2800	202.174719	100.0000
60246	96.0683	0.0726	872	203.543640	100.0000
39248	4.3567	0.2626	143	208.084826	100.0000
46146	5.8728	0.2329	171	211.997181	100.0000
51636	82.8482	0.1352	1400	246.518851	100.0000
39612	84.9914	0.0266	283	247.959722	100.0000
45872	30.6222	0.0410	157	324.466646	100.0000
36662	74.0687	0.0138	128	398.581158	100.0000
51766	96.5932	0.0938	1132	449.291020	100.0000
40624	94.2300	0.4754	5600	456.539348	100.0000
40546	78.6462	0.4272	4200	483.182877	100.0000
56442	94.2300	0.2377	2800	500.715043	100.0000
43096	94.2300	0.3566	4200	531.067774	100.0000
46502	26.8444	0.4172	1400	570.546171	100.0000
58776	79.3245	0.0156	155	576.597430	100.0000
52060	97.3092	0.1151	1400	592.797133	100.0000
58216	78.9522	0.4256	4200	621.264721	100.0000
56542	85.2219	0.3943	4200	625.651976	100.0000
33158	69.2590	0.9703	8400	635.087276	100.0000
60306	79.3641	0.0162	161	643.146622	100.0000
59690	86.0419	0.0253	272	646.149708	100.0000
49498	94.2300	0.2377	2800	650.367479	100.0000
53430	94.2300	0.4754	5600	699.478588	100.0000
48146	92.6194	0.0470	544	721.533433	100.0000
60134	82.2170	0.0141	145	751.236507	100.0000
52632	94.2300	0.4754	5600	751.391832	100.0000
56668	60.9699	0.0871	664	784.247296	100.0000
41826	84.0925	0.0171	180	823.211192	100.0000
46562	72.7457	0.3079	2800	847.696441	100.0000
54316	94.2300	0.2377	2800	872.594585	100.0000
51842	93.7355	0.0559	655	873.989814	100.0000
56570	88.4502	0.0371	410	874.050508	100.0000
59172	97.8251	0.1145	1400	900.113207	100.0000
50658	6.9728	0.1251	109	1044.365839	100.0000
58696	83.4986	0.1341	1400	1053.015752	100.0000
55888	93.2370	0.0483	563	1058.245083	100.0000
53220	69.2144	0.3236	2800	1067.325313	100.0000
44936	54.1982	1.2399	8400	1080.245125	100.0000
40312	94.7568	0.0621	736	1126.756923	100.0000
57070	62.1793	0.1586	1233	1198.541509	100.0000
54520	31.8128	0.2512	999	1272.075790	100.0000
56398	26.2622	0.0762	250	1283.198255	100.0000
50156	11.4129	0.4514	644	1332.858135	100.0000
57166	13.9333	0.1694	295	1423.906687	100.0000
39158	82.9091	0.0165	171	1466.976223	100.0000
49432	19.8940	0.1874	466	1475.174415	100.0000
47116	48.4460	1.3871	8400	1534.504895	100.0000
44768	97.7355	0.1146	1400	1541.525098	100.0000
33330	80.0939	0.0145	145	1567.202555	100.0000
47914	10.8654	0.4005	544	1570.706283	100.0000
48714	33.3891	0.0920	384	1573.716239	100.0000
47916	32.9456	0.0333	137	1637.136712	100.0000
35542	77.9792	0.0168	164	1659.029654	100.0000
41450	71.7055	0.6248	5600	1661.181674	100.0000
37734	80.5283	0.0188	189	1679.481232	100.0000
57374	11.8992	0.0746	111	1681.410183	100.0000
