617	0.000122
33	0.385682
301	2.383379
1239	3.304856
2005	4.239791
481	3.727385
81	5.512256
12	6.994944
10	9.151831
13	8.568208
43	9.221503
47	10.863981
48	11.727453
1021	12.306648
14	12.706341
9	12.071655
24	13.060969
841	13.145499
10	13.687253
13	13.697078
20	13.718855
492	13.709525
2078	14.538531
21	14.733768
1765	15.637684
758	13.871389
7	17.596987
50	18.801698
226	19.854523
12	20.450494
19	19.072809
56	22.281051
163	24.701702
384	26.303723
93	27.002104
81	27.146508
62	27.679196
347	27.129503
240	29.724953
888	29.729128
253	29.932258
77	30.080971
376	30.303130
40	32.202995
8	33.274641
8	32.550522
1553	35.666607
40	36.030605
479	37.236472
8	37.303329
187	37.873215
8	38.315074
106	39.615808
28	40.393903
53	42.104595
409	43.113489
10	44.786049
96	45.205085
8	45.354773
26	45.421835
2104	47.616367
191	47.949921
18	48.769253
27	49.230785
152	49.404009
31	50.183538
492	50.442383
743	50.600730
435	52.030131
48	52.981445
521	53.622362
382	53.769445
31	55.157517
27	55.619289
48	56.079274
1119	57.179792
157	57.108369
850	58.447673
98	58.742566
277	59.781660
9	60.313218
8	61.390069
19	61.543819
260	61.881947
32	62.021362
357	62.854353
520	63.005771
109	65.199237
23	65.578254
8	67.882710
483	66.421677
58	68.467165
137	71.047803
20	75.812024
144	77.394743
204	79.049495
796	79.121744
324	79.126577
185	80.513291
23	83.383699
707	83.768103
24	87.154603
304	87.858048
30	88.398690
916	88.720047
42	89.926590
10	90.725659
11	92.943551
1210	97.085792
333	97.754729
247	96.709900
202	98.290855
1103	98.390021
17	99.901573
26	100.576932
7	101.516933
22	103.425926
248	106.851394
30	107.148622
80	107.267595
305	107.337105
106	108.169107
941	108.959471
101	109.261985
13	109.487654
25	109.569264
174	109.721486
2074	111.257989
66	112.197766
45	112.745305
123	113.395464
23	113.465602
238	113.760615
50	114.238393
1110	115.626498
60	122.262554
352	124.380314
9	124.929737
9	126.103690
9	126.838193
602	127.075376
861	125.431632
52	127.725084
1175	126.952372
933	127.961989
1528	129.378119
76	129.825065
11	130.973616
50	133.850752
37	136.052297
9	142.042399
9	142.210377
9	142.390922
174	142.895134
268	143.063490
150	143.127128
20	143.627369
207	145.378064
731	144.455276
64	145.602562
173	146.480044
46	146.754678
238	147.056832
257	149.194784
8	149.410236
156	153.809766
315	154.350967
10	155.323348
564	155.695881
1005	155.868210
15	155.510928
11	156.958676
47	158.697167
70	159.686298
1679	158.747772
81	161.133721
165	159.847512
9	163.052491
500	165.031943
37	165.193166
163	166.268612
15	166.392668
8	166.711672
189	166.988280
10	169.208953
